admin0Name_en,admin0Pcode,admin1Name_en,admin1Pcode,admin2Name_en,admin2Pcode,admin3Name_en,admin3Pcode,admin4Name_en,admin4Pcode
Ukraine,UA,Ternopilska,UA61,Zborivskyi,UA61226,Zarudianska,UA6122683700,Zaruddia,UA6122683701
Ukraine,UA,Zhytomyrska,UA18,Yemilchynskyi,UA18217,Varvarivska,UA1821781600,Varvarivka,UA1821781601
Ukraine,UA,Zhytomyrska,UA18,Zhytomyrskyi,UA18220,Vasylivska,UA1822080900,Vasylivka,UA1822080901
Ukraine,UA,Zhytomyrska,UA18,Popilnianskyi,UA18247,Vasylivska,UA1824780900,Vasylivka,UA1824780901
Ukraine,UA,Ternopilska,UA61,Ternopilskyi,UA61252,Yosypivska,UA6125283700,Yosypivka,UA6125283701
Ukraine,UA,Cherkaska,UA71,Lysianskyi,UA71228,Vynohradska,UA7122882000,Vynohrad,UA7122882001
Ukraine,UA,Cherkaska,UA71,Katerynopilskyi,UA71222,Viknynska,UA7122284500,Viknyne,UA7122284501
Ukraine,UA,Cherkaska,UA71,Mankivskyi,UA71231,Viktorivska,UA7123181000,Pomynyk,UA7123181001
Ukraine,UA,Kirovohradska,UA35,Haivoronskyi,UA35211,Viknynska,UA3521184400,Viknyna,UA3521184401
Ukraine,UA,Rivnenska,UA56,Rokytnivskyi,UA56250,Rokytnivska,UA5625055100,Rokytne,UA5625055100
Ukraine,UA,Cherkaska,UA71,Zhashkivskyi,UA71209,Buzivska,UA7120981200,Buzivka,UA7120981201
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Zastavetska,UA6124285300,Zastavtsi,UA6124285301
Ukraine,UA,Cherkaska,UA71,Zolotoniskyi,UA71215,Hladkivshchynska,UA7121582700,Hladkivshchyna,UA7121582701
Ukraine,UA,Cherkaska,UA71,Talnivskyi,UA71240,Hlybochkivska,UA7124081600,Hlybochok,UA7124081601
Ukraine,UA,Ternopilska,UA61,Pidvolochyskyi,UA61246,Pidvolochyska,UA6124655100,Ivanivka,UA6124682301
Ukraine,UA,Ternopilska,UA61,Terebovlianskyi,UA61250,Ivanivska,UA6125084100,Ivanivka,UA6125084101
Ukraine,UA,Ternopilska,UA61,Borshchivskyi,UA61208,Ozerianska,UA6120885500,Zhylyntsi,UA6120883101
Ukraine,UA,Cherkaska,UA71,Korsun-Shevchenkivskyi,UA71225,Vyhraivska,UA7122581000,Vyhraiv,UA7122581001
Ukraine,UA,Cherkaska,UA71,Talnivskyi,UA71240,Vyshnopilska,UA7124081200,Vyshnopil,UA7124081201
Ukraine,UA,Cherkaska,UA71,Zvenyhorodskyi,UA71212,Vilkhovetska,UA7121285200,Vilkhovets,UA7121285201
Ukraine,UA,Cherkaska,UA71,Zhashkivskyi,UA71209,Vilshanska,UA7120984900,Vilshanka,UA7120984901
Ukraine,UA,Cherkaska,UA71,Kanivskyi,UA71220,Bobrytska,UA7122081100,Bobrytsia,UA7122081101
Ukraine,UA,Cherkaska,UA71,Zvenyhorodskyi,UA71212,Bahachivska,UA7121280400,Bahachivka,UA7121280401
Ukraine,UA,Cherkaska,UA71,Zolotoniskyi,UA71215,Bohdanivska,UA7121580800,Bohdany,UA7121580801
Ukraine,UA,Cherkaska,UA71,Chornobaivskyi,UA71251,Bohodukhivska,UA7125180400,Bohodukhivka,UA7125180401
Ukraine,UA,Ternopilska,UA61,Pidvolochyskyi,UA61246,Pidvolochyska,UA6124655100,Zherebky,UA6124682001
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Zhyznomyrska,UA6121281100,Zhyznomyr,UA6121281101
Ukraine,UA,Zhytomyrska,UA18,Andrushivskyi,UA18203,Chervonenska,UA1820355600,Velyki Moshkivtsi,UA1820381301
Ukraine,UA,Zhytomyrska,UA18,Popilnianskyi,UA18247,Andrushkivska,UA1824780300,Andrushky,UA1824780301
Ukraine,UA,Cherkaska,UA71,Smilianskyi,UA71237,Balakleivska,UA7123780500,Balakleia,UA7123780501
Ukraine,UA,Cherkaska,UA71,Kamianskyi,UA71218,Balandynska,UA7121880500,Balandyne,UA7121880501
Ukraine,UA,Cherkaska,UA71,Katerynopilskyi,UA71222,Brodetska,UA7122280400,Brodetske,UA7122280401
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Dashivska,UA0521255400,Bilky,UA0521280803
Ukraine,UA,Vinnytska,UA05,Chernivetskyi,UA05249,Bilianivska,UA0524980900,Biliany,UA0524980901
Ukraine,UA,Vinnytska,UA05,Litynskyi,UA05224,Birkivska,UA0522480800,Birkiv,UA0522480801
Ukraine,UA,Odeska,UA51,Kotovska,UA51112,Kotovska,UA5111200000,Podilsk,UA5111200000
Ukraine,UA,Odeska,UA51,Reniiskyi,UA51241,Reniiska,UA5124110100,Reni,UA5124110100
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Zhnyboridska,UA6121288600,Zhnyborody,UA6121288601
Ukraine,UA,Ternopilska,UA61,Berezhanskyi,UA61204,Zhovnivska,UA6120481600,Zhovnivka,UA6120481601
Ukraine,UA,Poltavska,UA53,Novosanzharskyi,UA53234,Halushchynohreblianska,UA5323480900,Halushchyna Hreblia,UA5323480901
Ukraine,UA,Cherkaska,UA71,Shpolianskyi,UA71257,Antonivska,UA7125780400,Antonivka,UA7125780401
Ukraine,UA,Cherkaska,UA71,Umanskyi,UA71243,Apolianska,UA7124380400,Apolianka,UA7124380401
Ukraine,UA,Cherkaska,UA71,Mankivskyi,UA71231,Bahvianska,UA7123180500,Bahva,UA7123180501
Ukraine,UA,Cherkaska,UA71,Chornobaivskyi,UA71251,Velykoburimska,UA7125181200,Velyka Burimka,UA7125181201
Ukraine,UA,Cherkaska,UA71,Drabivskyi,UA71206,Bilousivska,UA7120680800,Bilousivka,UA7120680801
Ukraine,UA,Zhytomyrska,UA18,Ruzhynskyi,UA18252,Verkhivnianska,UA1825281800,Verkhivnia,UA1825281801
Ukraine,UA,Poltavska,UA53,Myrhorodskyi,UA53232,Vovnianska,UA5323281200,Vovnianka,UA5323281201
Ukraine,UA,Odeska,UA51,Lymanskyi,UA51227,Sychavska,UA5122785800,Sychavka,UA5122785801
Ukraine,UA,Odeska,UA51,Biliaivska,UA51105,Biliaivska,UA5110500000,Biliaivka,UA5110500000
Ukraine,UA,Odeska,UA51,Ovidiopolskyi,UA51237,Avanhardivska,UA5123755200,Avanhard,UA5123755200
Ukraine,UA,Zhytomyrska,UA18,Liubarskyi,UA18231,Velykoderevychivska,UA1823181800,Velyki Derevychi,UA1823181801
Ukraine,UA,Odeska,UA51,Tarutynskyi,UA51247,Berezynska,UA5124755300,Berezyne,UA5124755300
Ukraine,UA,Cherkaska,UA71,Khrystynivskyi,UA71246,Velykosevastianivska,UA7124681000,Velyka Sevastianivka,UA7124681001
Ukraine,UA,Cherkaska,UA71,Smilianskyi,UA71237,Velykoiablunivska,UA7123781500,Velyka Yablunivka,UA7123781501
Ukraine,UA,Cherkaska,UA71,Khrystynivskyi,UA71246,Verbuvatska,UA7124681500,Verbuvata,UA7124681501
Ukraine,UA,Cherkaska,UA71,Chornobaivskyi,UA71251,Veremiivska,UA7125182000,Veremiivka,UA7125182001
Ukraine,UA,Zhytomyrska,UA18,Romanivskyi,UA18214,Buldychivska,UA1821480600,Buldychiv,UA1821480601
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Zelenska,UA6121281300,Zelena,UA6121281301
Ukraine,UA,Ternopilska,UA61,Husiatynskyi,UA61216,Zelenivska,UA6121681400,Zelene,UA6121681401
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Zelenohaiska,UA6122083700,Zelenyi Hai,UA6122083701
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Zozulynska,UA6122084000,Zozulyntsi,UA6122084001
Ukraine,UA,Zhytomyrska,UA18,Popilnianskyi,UA18247,Velykolisivetska,UA1824781200,Velyki Lisivtsi,UA1824781201
Ukraine,UA,Poltavska,UA53,Dykanskyi,UA53210,Vodianobalkivska,UA5321082600,Vodiana Balka,UA5321082601
Ukraine,UA,Poltavska,UA53,Lubenskyi,UA53228,Voinykhivska,UA5322881200,Voinykha,UA5322881201
Ukraine,UA,Poltavska,UA53,Chutivskyi,UA53254,Voinivska,UA5325480400,Voinivka,UA5325480401
Ukraine,UA,Ternopilska,UA61,Borshchivskyi,UA61208,Zaliska,UA6120882900,Zalissia,UA6120882901
Ukraine,UA,Ternopilska,UA61,Chortkivskyi,UA61255,Zalisianska,UA6125583200,Zalissia,UA6125583201
Ukraine,UA,Cherkaska,UA71,Monastyryshchenskyi,UA71234,Vladyslavchytska,UA7123481100,Vladyslavchyk,UA7123481101
Ukraine,UA,Cherkaska,UA71,Shpolianskyi,UA71257,Veselokutska,UA7125781600,Veselyi Kut,UA7125781601
Ukraine,UA,Zhytomyrska,UA18,Chudnivskyi,UA18258,Burkovetska,UA1825881200,Burkivtsi,UA1825881201
Ukraine,UA,Zhytomyrska,UA18,Berdychivskyi,UA18208,Buriakivska,UA1820880300,Buriaky,UA1820880301
Ukraine,UA,Cherkaska,UA71,Kanivskyi,UA71220,Stepanetska,UA7122087800,Berkozivka,UA7122080701
Ukraine,UA,Cherkaska,UA71,Drabivskyi,UA71206,Byrlivska,UA7120682100,Byrlivka,UA7120682101
Ukraine,UA,Cherkaska,UA71,Talnivskyi,UA71240,Bilashkivska,UA7124080400,Bilashky,UA7124080401
Ukraine,UA,Odeska,UA51,Kiliiskyi,UA51223,Vylkivska,UA5122310300,Vylkove,UA5122310300
Ukraine,UA,Odeska,UA51,Izmailska,UA51106,Izmailska,UA5110600000,Izmail,UA5110600000
Ukraine,UA,Odeska,UA51,Kiliiskyi,UA51223,Kiliiska,UA5122310100,Kiliia,UA5122310100
Ukraine,UA,Odeska,UA51,Kodymskyi,UA51225,Kodymska,UA5122510100,Kodyma,UA5122510100
Ukraine,UA,Zhytomyrska,UA18,Radomyshlskyi,UA18250,Borshchivska,UA1825080600,Borshchiv,UA1825080601
Ukraine,UA,Cherkaska,UA71,Umanskyi,UA71243,Vilshanska,UA7124385700,Vilshanka,UA7124385701
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Zalisetska,UA6122482800,Zalistsi,UA6122482801
Ukraine,UA,Ternopilska,UA61,Shumskyi,UA61258,Shumska,UA6125810100,Zalistsi,UA6125883101
Ukraine,UA,Cherkaska,UA71,Cherkaskyi,UA71249,Bilozirska,UA7124981000,Biloziria,UA7124981001
Ukraine,UA,Zhytomyrska,UA18,Zhytomyrskyi,UA18220,Teterivska,UA1822087200,Buky,UA1822080601
Ukraine,UA,Odeska,UA51,Illichivska,UA51108,Illichivska,UA5110800000,Chornomorsk,UA5110800000
Ukraine,UA,Zhytomyrska,UA18,Novohrad-Volynskyi,UA18240,Velykomolodkivska,UA1824080800,Velykyi Molodkiv,UA1824080801
Ukraine,UA,Cherkaska,UA71,Kamianskyi,UA71218,Telepynska,UA7121886500,Telepyne,UA7121886501
Ukraine,UA,Cherkaska,UA71,Monastyryshchenskyi,UA71234,Teolynska,UA7123486800,Teolyn,UA7123486801
Ukraine,UA,Cherkaska,UA71,Monastyryshchenskyi,UA71234,Terlytska,UA7123487000,Terlytsia,UA7123487001
Ukraine,UA,Cherkaska,UA71,Smilianskyi,UA71237,Ternivska,UA7123789200,Ternivka,UA7123789201
Ukraine,UA,Cherkaska,UA71,Zvenyhorodskyi,UA71212,Zvenyhorodska,UA7121210100,Zvenyhorodka,UA7121210100
Ukraine,UA,Cherkaska,UA71,Umanskyi,UA71243,Berestivetska,UA7124380900,Berestivets,UA7124380901
Ukraine,UA,Odeska,UA51,Bolhradskyi,UA51214,Bolhradska,UA5121410100,Bolhrad,UA5121410100
Ukraine,UA,Zhytomyrska,UA18,Korostenskyi,UA18223,Vaskovytska,UA1822380900,Vaskovychi,UA1822380901
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Dobropilska,UA6121281600,Dobropole,UA6121281601
Ukraine,UA,Ternopilska,UA61,Terebovlianskyi,UA61250,Terebovlianska,UA6125010100,Dovhe,UA6125082701
Ukraine,UA,Ternopilska,UA61,Ternopilskyi,UA61252,Dovzhanska,UA6125282500,Dovzhanka,UA6125282501
Ukraine,UA,Vinnytska,UA05,Tomashpilskyi,UA05239,Antonivska,UA0523980600,Antonivka,UA0523980601
Ukraine,UA,Kirovohradska,UA35,Kirovohradskyi,UA35225,Volodymyrivska,UA3522581800,Volodymyrivka,UA3522581801
Ukraine,UA,Sumska,UA59,Lypovodolynskyi,UA59232,Pidstavska,UA5923284800,Pidstavky,UA5923284801
Ukraine,UA,Poltavska,UA53,Myrhorodskyi,UA53232,Harkushynska,UA5323281400,Harkushyntsi,UA5323281401
Ukraine,UA,Cherkaska,UA71,Zhashkivskyi,UA71209,Voronenska,UA7120981600,Vorone,UA7120981601
Ukraine,UA,Cherkaska,UA71,Lysianskyi,UA71228,Votylivska,UA7122882400,Votylivka,UA7122882401
Ukraine,UA,Cherkaska,UA71,Cherkaskyi,UA71249,Baibuzivska,UA7124980500,Baibuzy,UA7124980501
Ukraine,UA,Odeska,UA51,Baltska,UA51102,Baltska,UA5110200000,Balta,UA5110200000
Ukraine,UA,Odeska,UA51,Berezivskyi,UA51212,Berezivska,UA5121210100,Berezivka,UA5121210100
Ukraine,UA,Vinnytska,UA05,Mohyliv-Podilskyi,UA05226,Bandyshivska,UA0522680600,Bandyshivka,UA0522680601
Ukraine,UA,Cherkaska,UA71,Horodyshchenskyi,UA71203,Viazivska,UA7120382500,Viazivok,UA7120382501
Ukraine,UA,Cherkaska,UA71,Chornobaivskyi,UA71251,Vasiutynska,UA7125180800,Vasiutyntsi,UA7125180801
Ukraine,UA,Cherkaska,UA71,Shpolianskyi,UA71257,Vasylkivska,UA7125781200,Vasylkiv,UA7125781201
Ukraine,UA,Cherkaska,UA71,Shpolianskyi,UA71257,Vodianska,UA7125782000,Vodiane,UA7125782001
Ukraine,UA,Cherkaska,UA71,Zvenyhorodskyi,UA71212,Vodianytska,UA7121281600,Vodianyky,UA7121281601
Ukraine,UA,Ternopilska,UA61,Kozivskyi,UA61230,Zolotoslobidska,UA6123083600,Zolota Sloboda,UA6123083601
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Bilopilska,UA0521480400,Bilopillia,UA0521480403
Ukraine,UA,Zhytomyrska,UA18,Zhytomyrskyi,UA18220,Vertokyivska,UA1822081300,Vertokyivka,UA1822081301
Ukraine,UA,Rivnenska,UA56,Rivnenskyi,UA56246,Klevanska,UA5624655400,Klevan,UA5624655400
Ukraine,UA,Poltavska,UA53,Zinkivskyi,UA53213,Velykopavlivska,UA5321381400,Velyka Pavlivka,UA5321381401
Ukraine,UA,Ternopilska,UA61,Chortkivskyi,UA61255,Kolyndianska,UA6125584500,Davydkivtsi,UA6125582601
Ukraine,UA,Ternopilska,UA61,Terebovlianskyi,UA61250,Darakhivska,UA6125082200,Darakhiv,UA6125082201
Ukraine,UA,Poltavska,UA53,Semenivskyi,UA53245,Lypniahivska,UA5324583900,Velyki Lypniahy,UA5324583901
Ukraine,UA,Ternopilska,UA61,Husiatynskyi,UA61216,Kotsiubynska,UA6121683000,Zhabyntsi,UA6121681101
Ukraine,UA,Rivnenska,UA56,Sarnenskyi,UA56254,Klesivska,UA5625455400,Klesiv,UA5625455400
Ukraine,UA,Rivnenska,UA56,Zdolbunivskyi,UA56226,Mizotska,UA5622655400,Mizoch,UA5622655400
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Baikivska,UA0521680300,Baikivka,UA0521680303
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Nemyrivska,UA0523010100,Bairakivka,UA0523080201
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Bakhtynska,UA0522880400,Bakhtyn,UA0522880401
Ukraine,UA,Ternopilska,UA61,Borshchivskyi,UA61208,Melnytse-Podilska,UA6120855400,Dzvyniachka,UA6120883601
Ukraine,UA,Ternopilska,UA61,Kozivskyi,UA61230,Dybshchenska,UA6123083200,Dybshche,UA6123083201
Ukraine,UA,Ternopilska,UA61,Ternopilskyi,UA61252,Velykohaivska,UA6125281700,Dychkiv,UA6125282401
Ukraine,UA,Zhytomyrska,UA18,Radomyshlskyi,UA18250,Velykorachanska,UA1825080900,Velyka Racha,UA1825080901
Ukraine,UA,Zhytomyrska,UA18,Liubarskyi,UA18231,Velykobratalivska,UA1823181200,Velykyi Brataliv,UA1823181201
Ukraine,UA,Zhytomyrska,UA18,Luhynskyi,UA18228,Velykodyvlynska,UA1822881300,Velykyi Dyvlyn,UA1822881301
Ukraine,UA,Zhytomyrska,UA18,Ovrutskyi,UA18242,Bondarivska,UA1824280600,Bondari,UA1824280601
Ukraine,UA,Zhytomyrska,UA18,Korostenskyi,UA18223,Bondarivska,UA1822380800,Bondarivka,UA1822380801
Ukraine,UA,Zhytomyrska,UA18,Ovrutskyi,UA18242,Velykofosnianska,UA1824280900,Velyka Fosnia,UA1824280901
Ukraine,UA,Zhytomyrska,UA18,Ovrutskyi,UA18242,Velykokhaichanska,UA1824281100,Velyka Khaicha,UA1824281101
Ukraine,UA,Zhytomyrska,UA18,Yemilchynskyi,UA18217,Velykotsvilianska,UA1821782000,Velyka Tsvilia,UA1821782001
Ukraine,UA,Zhytomyrska,UA18,Ovrutskyi,UA18242,Velykochernihivska,UA1824281300,Velyka Chernihivka,UA1824281301
Ukraine,UA,Odeska,UA51,Artsyzkyi,UA51204,Artsyzka,UA5120410100,Artsyz,UA5120410100
Ukraine,UA,Kirovohradska,UA35,Kirovohradskyi,UA35225,Vilnenska,UA3522581900,Vilne,UA3522581901
Ukraine,UA,Cherkaska,UA71,Zolotoniskyi,UA71215,Bubnivsko-Slobidska,UA7121581500,Bubnivska Slobidka,UA7121581501
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Kydanivska,UA6121282900,Kydaniv,UA6121282901
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Kydanetska,UA6122484200,Kydantsi,UA6122484201
Ukraine,UA,Kirovohradska,UA35,Blahovishchenskyi,UA35255,Vilkhivska,UA3525587100,Vilkhove,UA3525587101
Ukraine,UA,Odeska,UA51,Izmailskyi,UA51220,Suvorovska,UA5122055400,Suvorove,UA5122055400
Ukraine,UA,Odeska,UA51,Ovidiopolskyi,UA51237,Tairovska,UA5123755800,Tairove,UA5123755800
Ukraine,UA,Cherkaska,UA71,Zvenyhorodskyi,UA71212,Budyshchenska,UA7121281200,Budyshche,UA7121281201
Ukraine,UA,Kirovohradska,UA35,Kirovohradskyi,UA35225,Veselivska,UA3522581500,Veselivka,UA3522581501
Ukraine,UA,Kirovohradska,UA35,Kompaniivskyi,UA35228,Vynohradivska,UA3522880900,Vynohradivka,UA3522880901
Ukraine,UA,Zhytomyrska,UA18,Luhynskyi,UA18228,Bovsunivska,UA1822880400,Bovsuny,UA1822880401
Ukraine,UA,Zhytomyrska,UA18,Narodytskyi,UA18237,Narodytska,UA1823755100,Bolotnytsia,UA1823780801
Ukraine,UA,Odeska,UA51,Lymanskyi,UA51227,Chornomorska,UA5122755900,Chornomorske,UA5122755900
Ukraine,UA,Odeska,UA51,Shyriaivskyi,UA51254,Shyriaivska,UA5125455100,Shyriaieve,UA5125455100
Ukraine,UA,Poltavska,UA53,Pyriatynskyi,UA53238,Velykokruchanska,UA5323881000,Velyka Krucha,UA5323881001
Ukraine,UA,Poltavska,UA53,Myrhorodskyi,UA53232,Velykoobukhivska,UA5323280700,Velyka Obukhivka,UA5323280701
Ukraine,UA,Poltavska,UA53,Semenivskyi,UA53245,Veselopodilska,UA5324581200,Veselyi Podil,UA5324581201
Ukraine,UA,Ternopilska,UA61,Chortkivskyi,UA61255,Kapustynska,UA6125584000,Kapustyntsi,UA6125584001
Ukraine,UA,Ternopilska,UA61,Pidvolochyskyi,UA61246,Pidvolochyska,UA6124655100,Kachanivka,UA6124683001
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Babynska,UA0521280400,Babyn,UA0521280403
Ukraine,UA,Ternopilska,UA61,Shumskyi,UA61258,Shumska,UA6125810100,Zholobky,UA6125882801
Ukraine,UA,Ternopilska,UA61,Berezhanskyi,UA61204,Zhukivska,UA6120481800,Zhukiv,UA6120481801
Ukraine,UA,Poltavska,UA53,Kotelevskyi,UA53222,Velykorublivska,UA5322280800,Velyka Rublivka,UA5322280801
Ukraine,UA,Kirovohradska,UA35,Petrivskyi,UA35249,Vodianska,UA3524981300,Vodiane,UA3524981301
Ukraine,UA,Kirovohradska,UA35,Onufriivskyi,UA35246,Vyshnivtsivska,UA3524680800,Vyshnivtsi,UA3524680801
Ukraine,UA,Kirovohradska,UA35,Kirovohradskyi,UA35225,Sokolivska,UA3522587200,Vyshniakivka,UA3522581601
Ukraine,UA,Kirovohradska,UA35,Oleksandrivskyi,UA35205,Vyshchevereshchakivska,UA3520582000,Vyshchi Vereshchaky,UA3520582001
Ukraine,UA,Vinnytska,UA05,Chernivetskyi,UA05249,Babchynetska,UA0524980300,Babchyntsi,UA0524980301
Ukraine,UA,Vinnytska,UA05,Litynskyi,UA05224,Bahrynovetska,UA0522480400,Bahrynivtsi,UA0522480401
Ukraine,UA,Kirovohradska,UA35,Oleksandriiskyi,UA35203,Voinivska,UA3520381800,Voinivka,UA3520381801
Ukraine,UA,Zhytomyrska,UA18,Berdychivskyi,UA18208,Velykopiatyhirska,UA1820881200,Velyka Piatyhirka,UA1820881201
Ukraine,UA,Poltavska,UA53,Dykanskyi,UA53210,Velykorudkivska,UA5321082000,Velyka Rudka,UA5321082001
Ukraine,UA,Poltavska,UA53,Semenivskyi,UA53245,Semenivska,UA5324555100,Veremiivka,UA5324581301
Ukraine,UA,Poltavska,UA53,Karlivskyi,UA53216,Verkhnolannivska,UA5321681000,Verkhnia Lanna,UA5321681001
Ukraine,UA,Poltavska,UA53,Kozelshchynskyi,UA53220,Manuilivska,UA5322083000,Verkhnia Manuilivka,UA5322083001
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Horodotska,UA6122082200,Horodok,UA6122082201
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Horozhanska,UA6124283200,Horozhanka,UA6124283201
Ukraine,UA,Ternopilska,UA61,Ternopilskyi,UA61252,Velykohaivska,UA6125281700,Hrabovets,UA6125282301
Ukraine,UA,Vinnytska,UA05,Barskyi,UA05202,Balkivska,UA0520280200,Balky,UA0520280201
Ukraine,UA,Poltavska,UA53,Myrhorodskyi,UA53232,Velykobairatska,UA5323280400,Velykyi Bairak,UA5323280401
Ukraine,UA,Ternopilska,UA61,Berezhanskyi,UA61204,Pidvysotska,UA6120485700,Demnia,UA6120485705
Ukraine,UA,Ternopilska,UA61,Kozivskyi,UA61230,Denysivska,UA6123082800,Denysiv,UA6123082801
Ukraine,UA,Ternopilska,UA61,Chortkivskyi,UA61255,Dzhurynska,UA6125582900,Dzhuryn,UA6125582901
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Dubenkivska,UA6124284000,Dubenka,UA6124284001
Ukraine,UA,Ternopilska,UA61,Ternopilskyi,UA61252,Baikovetska,UA6125280600,Dubivtsi,UA6125283101
Ukraine,UA,Ternopilska,UA61,Buchatskyi,UA61212,Dulibivska,UA6121282200,Duliby,UA6121282201
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Dunivska,UA6122083300,Duniv,UA6122083301
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Dzvyniatska,UA6122082400,Dzvyniach,UA6122082401
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Dzvyniachanska,UA6122482100,Dzvyniacha,UA6122482101
Ukraine,UA,Ternopilska,UA61,Kremenetskyi,UA61234,Zholobivska,UA6123482600,Zholoby,UA6123482601
Ukraine,UA,Kirovohradska,UA35,Kirovohradskyi,UA35225,Vysokobairatska,UA3522582100,Vysoki Bairaky,UA3522582101
Ukraine,UA,Kirovohradska,UA35,Bobrynetskyi,UA35208,Vytiazivska,UA3520883200,Vytiazivka,UA3520883201
Ukraine,UA,Ternopilska,UA61,Lanovetskyi,UA61238,Karnachivska,UA6123884100,Karnachivka,UA6123884101
Ukraine,UA,Ternopilska,UA61,Zalishchytskyi,UA61220,Kasperivska,UA6122084700,Kasperivtsi,UA6122084701
Ukraine,UA,Rivnenska,UA56,Volodymyretskyi,UA56208,Rafalivska,UA5620855400,Rafalivka,UA5620855400
Ukraine,UA,Poltavska,UA53,Khorolskyi,UA53248,Vyshniakivska,UA5324881200,Vyshniaky,UA5324881201
Ukraine,UA,Poltavska,UA53,Lubenskyi,UA53228,Vyshchebulatetska,UA5322881400,Vyshchyi Bulatets,UA5322881401
Ukraine,UA,Poltavska,UA53,Myrhorodskyi,UA53232,Velykosorochynska,UA5323281000,Velyki Sorochyntsi,UA5323281001
Ukraine,UA,Poltavska,UA53,Orzhytskyi,UA53236,Seletska,UA5323685900,Velykoseletske,UA5323685901
Ukraine,UA,Poltavska,UA53,Kozelshchynskyi,UA53220,Vasylivska,UA5322080800,Vasylivka,UA5322080801
Ukraine,UA,Poltavska,UA53,Poltavskyi,UA53240,Vasylivska,UA5324080500,Vasylivka,UA5324080501
Ukraine,UA,Poltavska,UA53,Semenivskyi,UA53245,Vasylivska,UA5324580800,Vasylivka,UA5324580801
Ukraine,UA,Poltavska,UA53,Lokhvytskyi,UA53226,Vasylkivska,UA5322681500,Vasylky,UA5322681501
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Hranitnenska,UA6124283400,Hranitne,UA6124283401
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Hryhorivska,UA6124283600,Hryhoriv,UA6124283601
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Balabanivska,UA0523180400,Balabanivka,UA0523180401
Ukraine,UA,Poltavska,UA53,Hadiatskyi,UA53204,Velbivska,UA5320481700,Velbivka,UA5320481701
Ukraine,UA,Ternopilska,UA61,Zbarazkyi,UA61224,Dobrovodivska,UA6122482400,Dobrovody,UA6122482401
Ukraine,UA,Ternopilska,UA61,Monastyryskyi,UA61242,Dobrovodivska,UA6124283800,Dobrovody,UA6124283801
Ukraine,UA,Poltavska,UA53,Lokhvytskyi,UA53226,Vyrishalnenska,UA5322681900,Vyrishalne,UA5322681901
Ukraine,UA,Kirovohradska,UA35,Vilshanskyi,UA35243,Vivsianykivska,UA3524382700,Vivsianyky,UA3524382701
Ukraine,UA,Vinnytska,UA05,Vinnytskyi,UA05206,Ahronomichna,UA0520680200,Ahronomichne,UA0520680203
Ukraine,UA,Odeska,UA51,Ivanivskyi,UA51218,Ivanivska,UA5121855100,Ivanivka,UA5121855100
Ukraine,UA,Odeska,UA51,Lymanskyi,UA51227,Dobroslavska,UA5122755100,Dobroslav,UA5122755100
Ukraine,UA,Ternopilska,UA61,Chortkivskyi,UA61255,Zabolotivska,UA6125583100,Zabolotivka,UA6125583101
Ukraine,UA,Ternopilska,UA61,Pidhaietskyi,UA61248,Zavalivska,UA6124882500,Zavaliv,UA6124882501
Ukraine,UA,Poltavska,UA53,Novosanzharskyi,UA53234,Velykokobeliachkivska,UA5323480400,Velykyi Kobeliachok,UA5323480401
Ukraine,UA,Poltavska,UA53,Poltavskyi,UA53240,Trostianetska,UA5324086200,Velykyi Trostianets,UA5324086201
Ukraine,UA,Poltavska,UA53,Hadiatskyi,UA53204,Velykobudyshchanska,UA5320481400,Velyki Budyshcha,UA5320481401
Ukraine,UA,Vinnytska,UA05,Pohrebyshchenskyi,UA05234,Adamivska,UA0523480300,Adamivka,UA0523480301
